Area;Area Id;Variable Name;Variable Id;Year;Value;Symbol;Md
China;351;Total water withdrawal;4253;1985;481,1;I;
China;351;Total water withdrawal;4253;1990;500;;
China;351;Total water withdrawal;4253;1993;525,4;;
China;351;Total water withdrawal;4253;2000;549,8;;
China;351;Total water withdrawal;4253;2007;571,3;;
China;351;Total water withdrawal;4253;2012;603,3;;
China;351;Total water withdrawal;4253;2015;598,1;;
China;351;Irrigation water requirement;4260;2006;256,9;L;[63]
China;351;Agricultural water withdrawal as % of total water withdrawal;4254;1980;88,17;;
China;351;Agricultural water withdrawal as % of total water withdrawal;4254;1985;86,3;I;
China;351;Agricultural water withdrawal as % of total water withdrawal;4254;1990;83;;
China;351;Agricultural water withdrawal as % of total water withdrawal;4254;1993;77,6;;
China;351;Agricultural water withdrawal as % of total water withdrawal;4254;2000;68,83;;
China;351;Agricultural water withdrawal as % of total water withdrawal;4254;2007;63,01;;
China;351;Agricultural water withdrawal as % of total water withdrawal;4254;2012;64,31;;
China;351;Agricultural water withdrawal as % of total water withdrawal;4254;2015;64,4;;
China;351;Industrial water withdrawal as % of total water withdrawal;4256;1980;10,31;;
China;351;Industrial water withdrawal as % of total water withdrawal;4256;1985;7,518;I;
China;351;Industrial water withdrawal as % of total water withdrawal;4256;1990;10;;
China;351;Industrial water withdrawal as % of total water withdrawal;4256;1993;17,62;;
China;351;Industrial water withdrawal as % of total water withdrawal;4256;2000;20,72;;
China;351;Industrial water withdrawal as % of total water withdrawal;4256;2007;24,56;;
China;351;Industrial water withdrawal as % of total water withdrawal;4256;2012;23,6;;
China;351;Industrial water withdrawal as % of total water withdrawal;4256;2015;22,32;;
China;351;Municipal water withdrawal as % of total withdrawal;4255;1980;1,526;;
China;351;Municipal water withdrawal as % of total withdrawal;4255;1985;6,171;I;
China;351;Municipal water withdrawal as % of total withdrawal;4255;1990;7;;
China;351;Municipal water withdrawal as % of total withdrawal;4255;1993;4,789;;
China;351;Municipal water withdrawal as % of total withdrawal;4255;2000;10,46;;
China;351;Municipal water withdrawal as % of total withdrawal;4255;2007;12,43;;
China;351;Municipal water withdrawal as % of total withdrawal;4255;2012;12,08;;
China;351;Municipal water withdrawal as % of total withdrawal;4255;2015;13,28;;
China;351;Total water withdrawal per capita;4257;1980;431,1;K;
China;351;Total water withdrawal per capita;4257;1985;430,2;K;
China;351;Total water withdrawal per capita;4257;1990;411,4;K;
China;351;Total water withdrawal per capita;4257;1993;411,9;K;
China;351;Total water withdrawal per capita;4257;2000;418,4;K;
China;351;Total water withdrawal per capita;4257;2007;423,2;K;
China;351;Total water withdrawal per capita;4257;2012;435,2;K;
China;351;Total water withdrawal per capita;4257;2015;425;K;
China;351;Environmental Flow Requirements;4549;1962;817,5;E;[64]
China;351;Environmental Flow Requirements;4549;1967;817,5;E;[65]
China;351;Environmental Flow Requirements;4549;1972;817,5;E;[66]
China;351;Environmental Flow Requirements;4549;1977;817,5;E;[67]
China;351;Environmental Flow Requirements;4549;1982;817,5;E;[68]
China;351;Environmental Flow Requirements;4549;1987;817,5;E;[69]
China;351;Environmental Flow Requirements;4549;1992;817,5;E;[70]
China;351;Environmental Flow Requirements;4549;1997;817,5;E;[71]
China;351;Environmental Flow Requirements;4549;2002;817,5;E;[72]
China;351;Environmental Flow Requirements;4549;2007;817,5;E;[73]
China;351;Environmental Flow Requirements;4549;2012;817,5;E;[74]
China;351;Environmental Flow Requirements;4549;2017;817,5;E;[75]
China;351;Fresh surface water withdrawal (primary and secondary);4261;1980;381,7;;
China;351;Fresh surface water withdrawal (primary and secondary);4261;1993;438,4;;
China;351;Fresh surface water withdrawal (primary and secondary);4261;2000;444;;
China;351;Fresh surface water withdrawal (primary and secondary);4261;2007;461,8;;[76]
China;351;Fresh surface water withdrawal (primary and secondary);4261;2012;485,4;;[77]
China;351;Fresh surface water withdrawal (primary and secondary);4261;2015;484,9;;[78]
China;351;Fresh groundwater withdrawal (primary and secondary);4262;1980;62;;
China;351;Fresh groundwater withdrawal (primary and secondary);4262;1993;87;;
China;351;Fresh groundwater withdrawal (primary and secondary);4262;2000;106,9;;
China;351;Fresh groundwater withdrawal (primary and secondary);4262;2007;106,9;;
China;351;Fresh groundwater withdrawal (primary and secondary);4262;2012;113,4;;
China;351;Fresh groundwater withdrawal (primary and secondary);4262;2015;106,9;;
China;351;Total freshwater withdrawal (primary and secondary);4263;1980;443,7;;
China;351;Total freshwater withdrawal (primary and secondary);4263;1985;481,1;I;
China;351;Total freshwater withdrawal (primary and secondary);4263;1990;500;;
China;351;Total freshwater withdrawal (primary and secondary);4263;1993;525,4;;
China;351;Total freshwater withdrawal (primary and secondary);4263;2000;549,8;;
China;351;Total freshwater withdrawal (primary and secondary);4263;2007;571,3;I;
China;351;Total freshwater withdrawal (primary and secondary);4263;2012;599,8;;
China;351;Total freshwater withdrawal (primary and secondary);4263;2015;594,2;;
China;351;Desalinated water produced;4264;2005;0,0109;I;
China;351;Desalinated water produced;4264;2008;0,0109;;
China;351;Direct use of treated municipal wastewater;4535;2012;3,53;;
China;351;Direct use of treated municipal wastewater;4535;2013;3,86;;
China;351;MDG 7.5. Freshwater withdrawal as % of total renewable water resources;4275;1980;15,62;I;
China;351;MDG 7.5. Freshwater withdrawal as % of total renewable water resources;4275;1985;16,94;I;
China;351;MDG 7.5. Freshwater withdrawal as % of total renewable water resources;4275;1990;17,61;I;
China;351;MDG 7.5. Freshwater withdrawal as % of total renewable water resources;4275;1993;18,5;I;
China;351;MDG 7.5. Freshwater withdrawal as % of total renewable water resources;4275;2000;19,36;I;
China;351;MDG 7.5. Freshwater withdrawal as % of total renewable water resources;4275;2007;20,12;I;
China;351;MDG 7.5. Freshwater withdrawal as % of total renewable water resources;4275;2012;21,12;I;
China;351;MDG 7.5. Freshwater withdrawal as % of total renewable water resources;4275;2015;20,92;I;
China;351;Agricultural water withdrawal as % of total renewable water resources;4273;1980;13,77;I;
China;351;Agricultural water withdrawal as % of total renewable water resources;4273;1985;14,62;I;
China;351;Agricultural water withdrawal as % of total renewable water resources;4273;1990;14,61;I;
China;351;Agricultural water withdrawal as % of total renewable water resources;4273;1993;14,36;I;
China;351;Agricultural water withdrawal as % of total renewable water resources;4273;2000;13,32;I;
China;351;Agricultural water withdrawal as % of total renewable water resources;4273;2007;12,68;I;
China;351;Agricultural water withdrawal as % of total renewable water resources;4273;2012;13,66;I;
China;351;Agricultural water withdrawal as % of total renewable water resources;4273;2015;13,56;I;
China;351;SDG 6.4.2. Water Stress;4550;1980;21,94;K;
China;351;SDG 6.4.2. Water Stress;4550;1985;23,79;K;
China;351;SDG 6.4.2. Water Stress;4550;1990;24,72;K;
China;351;SDG 6.4.2. Water Stress;4550;1993;25,98;K;
China;351;SDG 6.4.2. Water Stress;4550;2000;27,18;K;
China;351;SDG 6.4.2. Water Stress;4550;2007;28,25;K;
China;351;SDG 6.4.2. Water Stress;4550;2012;29,66;K;
China;351;SDG 6.4.2. Water Stress;4550;2015;29,38;K;
China;351;Irrigation potential;4307;1962;70000;I;
China;351;Irrigation potential;4307;1967;70000;I;
China;351;Irrigation potential;4307;1972;70000;I;
China;351;Irrigation potential;4307;1977;70000;I;
China;351;Irrigation potential;4307;1982;70000;I;
China;351;Irrigation potential;4307;1987;70000;I;
China;351;Irrigation potential;4307;1992;70000;I;
China;351;Irrigation potential;4307;1997;70000;I;
China;351;Irrigation potential;4307;2002;70000;I;
China;351;Irrigation potential;4307;2007;70000;I;
China;351;Irrigation potential;4307;2012;70000;;
China;351;Irrigation potential;4307;2013;70000;;
China;351;Area equipped for full control irrigation: surface irrigation;4308;1982;48930;;
China;351;Area equipped for full control irrigation: surface irrigation;4308;1983;48860;;
China;351;Area equipped for full control irrigation: surface irrigation;4308;1992;49895;;
China;351;Area equipped for full control irrigation: surface irrigation;4308;1995;50760;;
China;351;Area equipped for full control irrigation: surface irrigation;4308;2006;59338;;[79]
China;351;Area equipped for full control irrigation: sprinkler irrigation;4309;1982;599;;
China;351;Area equipped for full control irrigation: sprinkler irrigation;4309;1983;543;;
China;351;Area equipped for full control irrigation: sprinkler irrigation;4309;1992;534;;
China;351;Area equipped for full control irrigation: sprinkler irrigation;4309;1995;616;;
China;351;Area equipped for full control irrigation: sprinkler irrigation;4309;2006;2841;;
China;351;Area equipped for full control irrigation: localized irrigation;4310;2006;759,5;;[80]
China;351;Area equipped for full control irrigation: total;4311;1982;49529;;
China;351;Area equipped for full control irrigation: total;4311;1983;49403;;
China;351;Area equipped for full control irrigation: total;4311;1992;50429;;
China;351;Area equipped for full control irrigation: total;4311;1995;51376;;
China;351;Area equipped for full control irrigation: total;4311;2000;54201;;
China;351;Area equipped for full control irrigation: total;4311;2006;62938;;[81]
China;351;Area equipped for full control irrigation: total;4311;2013;69863;;[82]
China;351;Area equipped for full control irrigation: actually irrigated;4461;1975;40316;;
China;351;Area equipped for full control irrigation: actually irrigated;4461;1982;40597;;
China;351;Area equipped for full control irrigation: actually irrigated;4461;1983;40157;;
China;351;Area equipped for full control irrigation: actually irrigated;4461;1992;44418;;
China;351;Area equipped for full control irrigation: actually irrigated;4461;1995;45017;;
China;351;Area equipped for full control irrigation: actually irrigated;4461;2006;54219;;[83]
China;351;Area equipped for full control irrigation: actually irrigated;4461;2013;58449;;[84]
China;351;% of area equipped for full control irrigation actually irrigated;4463;1982;81,97;;
China;351;% of area equipped for full control irrigation actually irrigated;4463;1983;81,28;;
China;351;% of area equipped for full control irrigation actually irrigated;4463;1992;88,08;;
China;351;% of area equipped for full control irrigation actually irrigated;4463;1995;87,62;;
China;351;% of area equipped for full control irrigation actually irrigated;4463;2006;86,15;;
China;351;% of area equipped for full control irrigation actually irrigated;4463;2013;83,66;;
China;351;Area equipped for irrigation: total;4313;1975;47240;;
China;351;Area equipped for irrigation: total;4313;1982;49529;;
China;351;Area equipped for irrigation: total;4313;1985;49411;;
China;351;Area equipped for irrigation: total;4313;1992;50429;;
China;351;Area equipped for irrigation: total;4313;1996;53327;;
China;351;Area equipped for irrigation: total;4313;2000;54201;;
China;351;Area equipped for irrigation: total;4313;2006;62938;;
China;351;Area equipped for irrigation: total;4313;2013;69863;;[85]
China;351;Area equipped for irrigation: actually irrigated;4318;1975;40316;;
China;351;Area equipped for irrigation: actually irrigated;4318;1982;40966;;
China;351;Area equipped for irrigation: actually irrigated;4318;1983;40157;;
China;351;Area equipped for irrigation: actually irrigated;4318;1992;44418;;
China;351;Area equipped for irrigation: actually irrigated;4318;1995;45017;;
China;351;Area equipped for irrigation: actually irrigated;4318;2006;54219;;
China;351;Area equipped for irrigation: actually irrigated;4318;2013;58449;;[86]
China;351;% of the area equipped for irrigation actually irrigated;4328;1975;85,34;;
China;351;% of the area equipped for irrigation actually irrigated;4328;1982;82,71;;
China;351;% of the area equipped for irrigation actually irrigated;4328;1985;81,27;;
China;351;% of the area equipped for irrigation actually irrigated;4328;1992;88,08;;
China;351;% of the area equipped for irrigation actually irrigated;4328;1996;84,42;;
China;351;% of the area equipped for irrigation actually irrigated;4328;2006;86,15;;
China;351;% of the area equipped for irrigation actually irrigated;4328;2013;83,66;;
China;351;% of the cultivated area equipped for irrigation;4331;1975;46,99;K;
China;351;% of the cultivated area equipped for irrigation;4331;1982;46,77;K;
China;351;% of the cultivated area equipped for irrigation;4331;1985;38,57;K;
China;351;% of the cultivated area equipped for irrigation;4331;1992;38,32;K;
China;351;% of the cultivated area equipped for irrigation;4331;1996;40,59;K;
China;351;% of the cultivated area equipped for irrigation;4331;2000;42,83;K;
China;351;% of the cultivated area equipped for irrigation;4331;2006;51,35;K;
China;351;% of the cultivated area equipped for irrigation;4331;2013;51,48;K;
China;351;% of irrigation potential equipped for irrigation;4330;1975;67,49;I;
China;351;% of irrigation potential equipped for irrigation;4330;1982;70,76;I;
China;351;% of irrigation potential equipped for irrigation;4330;1985;70,59;I;
China;351;% of irrigation potential equipped for irrigation;4330;1992;72,04;I;
China;351;% of irrigation potential equipped for irrigation;4330;1996;76,18;I;
China;351;% of irrigation potential equipped for irrigation;4330;2000;77,43;I;
China;351;% of irrigation potential equipped for irrigation;4330;2006;89,91;I;
China;351;% of irrigation potential equipped for irrigation;4330;2013;99,8;;
China;351;Total agricultural water managed area;4317;1975;47240;;
China;351;Total agricultural water managed area;4317;1982;49529;;
China;351;Total agricultural water managed area;4317;1985;49411;;
China;351;Total agricultural water managed area;4317;1992;50429;;
China;351;Total agricultural water managed area;4317;1996;53327;;
China;351;Total agricultural water managed area;4317;2000;54201;;
China;351;Total agricultural water managed area;4317;2006;62938;;
China;351;Total agricultural water managed area;4317;2013;69863;;
China;351;% of agricultural water managed area equipped for irrigation;4319;1975;100;;
China;351;% of agricultural water managed area equipped for irrigation;4319;1982;100;;
China;351;% of agricultural water managed area equipped for irrigation;4319;1985;100;;
China;351;% of agricultural water managed area equipped for irrigation;4319;1992;100;;
China;351;% of agricultural water managed area equipped for irrigation;4319;1996;100;;
China;351;% of agricultural water managed area equipped for irrigation;4319;2000;100;;
China;351;% of agricultural water managed area equipped for irrigation;4319;2006;100;;
China;351;% of agricultural water managed area equipped for irrigation;4319;2013;100;;
China;351;Area salinized by irrigation;4400;1999;6700;;
China;351;% of area equipped for irrigation salinized;4445;2000;12,36;;
China;351;Total population with access to safe drinking-water (JMP);4114;1992;69,8;E;
China;351;Total population with access to safe drinking-water (JMP);4114;1997;76,5;E;
China;351;Total population with access to safe drinking-water (JMP);4114;2002;82,8;E;
China;351;Total population with access to safe drinking-water (JMP);4114;2007;88,5;E;
China;351;Total population with access to safe drinking-water (JMP);4114;2012;93,2;E;
China;351;Total population with access to safe drinking-water (JMP);4114;2015;95,5;E;
China;351;Rural population with access to safe drinking-water (JMP);4115;1992;59;E;
China;351;Rural population with access to safe drinking-water (JMP);4115;1997;66,4;E;
China;351;Rural population with access to safe drinking-water (JMP);4115;2002;73,8;E;
China;351;Rural population with access to safe drinking-water (JMP);4115;2007;81,2;E;
China;351;Rural population with access to safe drinking-water (JMP);4115;2012;88,5;E;
China;351;Rural population with access to safe drinking-water (JMP);4115;2015;93;E;
China;351;Urban population with access to safe drinking-water (JMP);4116;1992;97,1;E;
China;351;Urban population with access to safe drinking-water (JMP);4116;1997;97,2;E;
China;351;Urban population with access to safe drinking-water (JMP);4116;2002;97,3;E;
China;351;Urban population with access to safe drinking-water (JMP);4116;2007;97,4;E;
China;351;Urban population with access to safe drinking-water (JMP);4116;2012;97,5;E;
China;351;Urban population with access to safe drinking-water (JMP);4116;2015;97,5;E;
India;100;Total population;4104;1962;468054;E;
India;100;Total population;4104;1967;519162;E;
India;100;Total population;4104;1972;579801;E;
India;100;Total population;4104;1977;650908;E;
India;100;Total population;4104;1982;730303;E;
India;100;Total population;4104;1987;817232;E;
India;100;Total population;4104;1992;906461;E;
India;100;Total population;4104;1997;997817;E;
India;100;Total population;4104;2002;1090189;E;
India;100;Total population;4104;2007;1179686;E;
India;100;Total population;4104;2012;1263590;E;
India;100;Total population;4104;2015;1311051;E;
India;100;Rural population;4105;1962;382801;E;
India;100;Rural population;4105;1967;419528;E;
India;100;Rural population;4105;1972;461778;E;
India;100;Rural population;4105;1977;507314;E;
India;100;Rural population;4105;1982;557337;E;
India;100;Rural population;4105;1987;614592;E;
India;100;Rural population;4105;1992;671627;E;
India;100;Rural population;4105;1997;730115;E;
India;100;Rural population;4105;2002;786084;E;
India;100;Rural population;4105;2007;833043;E;
India;100;Rural population;4105;2012;872419;E;
India;100;Rural population;4105;2015;891112;E;
India;100;Urban population;4106;1962;85253;E;
India;100;Urban population;4106;1967;99634;E;
India;100;Urban population;4106;1972;118023;E;
India;100;Urban population;4106;1977;143594;E;
India;100;Urban population;4106;1982;172966;E;
India;100;Urban population;4106;1987;202640;E;
India;100;Urban population;4106;1992;234834;E;
India;100;Urban population;4106;1997;267702;E;
India;100;Urban population;4106;2002;304105;E;
India;100;Urban population;4106;2007;346643;E;
India;100;Urban population;4106;2012;391171;E;
India;100;Urban population;4106;2015;419939;E;
India;100;Population density;4107;1962;142,4;E;
India;100;Population density;4107;1967;157,9;E;
India;100;Population density;4107;1972;176,4;E;
India;100;Population density;4107;1977;198;E;
India;100;Population density;4107;1982;222,2;E;
India;100;Population density;4107;1987;248,6;E;
India;100;Population density;4107;1992;275,7;E;
India;100;Population density;4107;1997;303,5;E;
India;100;Population density;4107;2002;331,6;E;
India;100;Population density;4107;2007;358,9;E;
India;100;Population density;4107;2012;384,4;E;
India;100;Population density;4107;2016;398,8;E;
India;100;Agriculture, value added (% GDP);4113;1962;39,89;E;
India;100;Agriculture, value added (% GDP);4113;1967;44,53;E;
India;100;Agriculture, value added (% GDP);4113;1972;40,28;E;
India;100;Agriculture, value added (% GDP);4113;1977;37,09;E;
India;100;Agriculture, value added (% GDP);4113;1982;32,88;E;
India;100;Agriculture, value added (% GDP);4113;1987;29,18;E;
India;100;Agriculture, value added (% GDP);4113;1992;28,74;E;
India;100;Agriculture, value added (% GDP);4113;1997;25,89;E;
India;100;Agriculture, value added (% GDP);4113;2002;20,7;E;
India;100;Agriculture, value added (% GDP);4113;2007;18,26;E;
India;100;Agriculture, value added (% GDP);4113;2012;18,25;E;
India;100;Agriculture, value added (% GDP);4113;2014;17,39;E;
India;100;Gender Inequality Index (GII) [equality = 0;;;;;
India;100;Gender Inequality Index (GII) [equality = 0;;;;;
India;100;Gender Inequality Index (GII) [equality = 0;;;;;
India;100;Prevalence of undernourishment (3-year average);4474;1992;23,7;E;
India;100;Prevalence of undernourishment (3-year average);4474;1997;20,5;E;
India;100;Prevalence of undernourishment (3-year average);4474;2002;17,5;E;
India;100;Prevalence of undernourishment (3-year average);4474;2007;20,5;E;
India;100;Prevalence of undernourishment (3-year average);4474;2012;15,6;E;
India;100;Prevalence of undernourishment (3-year average);4474;2016;15,2;E;
India;100;Number of people undernourished (3-year average);4473;1992;210100;E;
India;100;Number of people undernourished (3-year average);4473;1997;199100;E;
India;100;Number of people undernourished (3-year average);4473;2002;185500;E;
India;100;Number of people undernourished (3-year average);4473;2007;233800;E;
India;100;Number of people undernourished (3-year average);4473;2012;189900;E;
India;100;Number of people undernourished (3-year average);4473;2016;194600;E;
India;100;Long-term average annual precipitation in depth;4151;1962;1083;E;
India;100;Long-term average annual precipitation in depth;4151;1967;1083;E;
India;100;Long-term average annual precipitation in depth;4151;1972;1083;E;
India;100;Long-term average annual precipitation in depth;4151;1977;1083;E;
India;100;Long-term average annual precipitation in depth;4151;1982;1083;E;
India;100;Long-term average annual precipitation in depth;4151;1987;1083;E;
India;100;Long-term average annual precipitation in depth;4151;1992;1083;E;
India;100;Long-term average annual precipitation in depth;4151;1997;1083;E;
India;100;Long-term average annual precipitation in depth;4151;2002;1083;E;
India;100;Long-term average annual precipitation in depth;4151;2007;1083;E;
India;100;Long-term average annual precipitation in depth;4151;2012;1083;E;
India;100;Long-term average annual precipitation in depth;4151;2014;1083;E;
India;100;Long-term average annual precipitation in volume;4150;1962;3560;E;
India;100;Long-term average annual precipitation in volume;4150;1967;3560;E;
India;100;Long-term average annual precipitation in volume;4150;1972;3560;E;
India;100;Long-term average annual precipitation in volume;4150;1977;3560;E;
India;100;Long-term average annual precipitation in volume;4150;1982;3560;E;
India;100;Long-term average annual precipitation in volume;4150;1987;3560;E;
India;100;Long-term average annual precipitation in volume;4150;1992;3560;E;
India;100;Long-term average annual precipitation in volume;4150;1997;3560;E;
India;100;Long-term average annual precipitation in volume;4150;2002;3560;E;
India;100;Long-term average annual precipitation in volume;4150;2007;3560;E;
India;100;Long-term average annual precipitation in volume;4150;2012;3560;E;
India;100;Long-term average annual precipitation in volume;4150;2016;3560;E;
India;100;National Rainfall Index (NRI);4472;1967;1568;E;
India;100;National Rainfall Index (NRI);4472;1969;1643;E;
India;100;National Rainfall Index (NRI);4472;1973;1797;E;
India;100;National Rainfall Index (NRI);4472;1981;1590;E;
India;100;National Rainfall Index (NRI);4472;1985;1653;E;
India;100;National Rainfall Index (NRI);4472;1989;1640;E;
India;100;National Rainfall Index (NRI);4472;1995;1714;E;
India;100;National Rainfall Index (NRI);4472;2000;1502;E;
India;100;Exploitable: regular renewable surface water;4193;2003;690;;
India;100;Exploitable: regular renewable groundwater;4195;2004;398,7;;
India;100;Total exploitable water resources;4196;2003;1089;I;
India;100;Interannual variability (WRI);4541;2013;1,7;E;
India;100;Seasonal variability (WRI);4542;2013;4,2;E;
India;100;Total dam capacity;4197;1960;55;;
India;100;Total dam capacity;4197;1965;95;;
India;100;Total dam capacity;4197;1970;105;;
India;100;Total dam capacity;4197;1975;130;;
India;100;Total dam capacity;4197;1990;166;;
India;100;Total dam capacity;4197;1996;178;I;
India;100;Total dam capacity;4197;2002;212,8;;
India;100;Total dam capacity;4197;2005;224;;
India;100;Dam capacity per capita;4471;1960;117,5;K;
India;100;Dam capacity per capita;4471;1965;183;K;
India;100;Dam capacity per capita;4471;1970;181,1;K;
India;100;Dam capacity per capita;4471;1975;199,7;K;
India;100;Dam capacity per capita;4471;1990;183,1;K;
India;100;Dam capacity per capita;4471;1996;178,4;K;
India;100;Dam capacity per capita;4471;2002;195,2;K;
India;100;Dam capacity per capita;4471;2005;189,9;K;
India;100;Agricultural water withdrawal;4250;1975;353,4;;
India;100;Agricultural water withdrawal;4250;1980;411,7;I;
India;100;Agricultural water withdrawal;4250;1986;468;I;
India;100;Agricultural water withdrawal;4250;1990;460;;
India;100;Agricultural water withdrawal;4250;2000;558,4;L;
India;100;Agricultural water withdrawal;4250;2010;688;;
India;100;Industrial water withdrawal;4252;1975;15,2;;
India;100;Industrial water withdrawal;4252;1980;12,6;I;
India;100;Industrial water withdrawal;4252;1986;11;I;
India;100;Industrial water withdrawal;4252;1990;15;;
India;100;Industrial water withdrawal;4252;2000;10;;[87]
India;100;Industrial water withdrawal;4252;2010;17;;
India;100;Municipal water withdrawal;4251;1975;11,4;;
India;100;Municipal water withdrawal;4251;1980;14,05;I;
India;100;Municipal water withdrawal;4251;1986;18,36;I;
India;100;Municipal water withdrawal;4251;1990;25;;
India;100;Municipal water withdrawal;4251;2000;42;;
India;100;Municipal water withdrawal;4251;2010;56;;
India;100;Total water withdrawal;4253;1975;380;;
India;100;Total water withdrawal;4253;1980;438,3;I;
India;100;Total water withdrawal;4253;1986;497,4;I;
India;100;Total water withdrawal;4253;1990;500;;
India;100;Total water withdrawal;4253;2000;610,4;I;
India;100;Total water withdrawal;4253;2010;761;;
India;100;Irrigation water requirement;4260;2006;370,8;L;[88]
India;100;Agricultural water withdrawal as % of total water withdrawal;4254;1975;93;;
India;100;Agricultural water withdrawal as % of total water withdrawal;4254;1980;93,93;I;
India;100;Agricultural water withdrawal as % of total water withdrawal;4254;1986;94,09;I;
India;100;Agricultural water withdrawal as % of total water withdrawal;4254;1990;92;;
India;100;Agricultural water withdrawal as % of total water withdrawal;4254;2000;91,48;I;
India;100;Agricultural water withdrawal as % of total water withdrawal;4254;2010;90,41;;
India;100;Industrial water withdrawal as % of total water withdrawal;4256;1975;4;;
India;100;Industrial water withdrawal as % of total water withdrawal;4256;1980;2,875;I;
India;100;Industrial water withdrawal as % of total water withdrawal;4256;1986;2,211;I;
India;100;Industrial water withdrawal as % of total water withdrawal;4256;1990;3;;
India;100;Industrial water withdrawal as % of total water withdrawal;4256;2000;1,638;I;
India;100;Industrial water withdrawal as % of total water withdrawal;4256;2010;2,234;;
India;100;Municipal water withdrawal as % of total withdrawal;4255;1975;3;;
India;100;Municipal water withdrawal as % of total withdrawal;4255;1980;3,206;I;
India;100;Municipal water withdrawal as % of total withdrawal;4255;1986;3,691;I;
India;100;Municipal water withdrawal as % of total withdrawal;4255;1990;5;;
India;100;Municipal water withdrawal as % of total withdrawal;4255;2000;6,881;I;
India;100;Municipal water withdrawal as % of total withdrawal;4255;2010;7,359;;
India;100;Total water withdrawal per capita;4257;1975;583,8;K;
India;100;Total water withdrawal per capita;4257;1980;600,2;K;
India;100;Total water withdrawal per capita;4257;1986;608,6;K;
India;100;Total water withdrawal per capita;4257;1990;551,6;K;
India;100;Total water withdrawal per capita;4257;2000;559,9;K;
India;100;Total water withdrawal per capita;4257;2010;602,3;K;
India;100;Environmental Flow Requirements;4549;1962;456,9;E;[89]
India;100;Environmental Flow Requirements;4549;1967;456,9;E;[90]
India;100;Environmental Flow Requirements;4549;1972;456,9;E;[91]
India;100;Environmental Flow Requirements;4549;1977;456,9;E;[92]
India;100;Environmental Flow Requirements;4549;1982;456,9;E;[93]
India;100;Environmental Flow Requirements;4549;1987;456,9;E;[94]
India;100;Environmental Flow Requirements;4549;1992;456,9;E;[95]
India;100;Environmental Flow Requirements;4549;1997;456,9;E;[96]
India;100;Environmental Flow Requirements;4549;2002;456,9;E;[97]
India;100;Environmental Flow Requirements;4549;2007;456,9;E;[98]
India;100;Environmental Flow Requirements;4549;2012;456,9;E;[99]
India;100;Environmental Flow Requirements;4549;2017;456,9;E;[100]
India;100;Fresh surface water withdrawal (primary and secondary);4261;2010;396,5;;
India;100;Fresh groundwater withdrawal (primary and secondary);4262;2004;230,4;;
India;100;Fresh groundwater withdrawal (primary and secondary);4262;2010;251;;
India;100;Total freshwater withdrawal (primary and secondary);4263;1975;380;;
India;100;Total freshwater withdrawal (primary and secondary);4263;1980;438,3;I;
India;100;Total freshwater withdrawal (primary and secondary);4263;1986;497,4;I;
India;100;Total freshwater withdrawal (primary and secondary);4263;1990;500;;
India;100;Total freshwater withdrawal (primary and secondary);4263;2000;610,4;I;
India;100;Total freshwater withdrawal (primary and secondary);4263;2010;647,5;I;
India;100;Desalinated water produced;4264;1996;5,00E-04;;
India;100;Desalinated water produced;4264;2000;5,00E-04;I;
India;100;Desalinated water produced;4264;2010;6,00E-04;I;
India;100;Direct use of agricultural drainage water;4451;2010;113,5;I;
India;100;MDG 7.5. Freshwater withdrawal as % of total renewable water resources;4275;1975;19,88;I;
India;100;MDG 7.5. Freshwater withdrawal as % of total renewable water resources;4275;1980;22,94;I;
India;100;MDG 7.5. Freshwater withdrawal as % of total renewable water resources;4275;1986;26,03;I;
India;100;MDG 7.5. Freshwater withdrawal as % of total renewable water resources;4275;1990;26,16;I;
India;100;MDG 7.5. Freshwater withdrawal as % of total renewable water resources;4275;2000;31,94;I;
India;100;MDG 7.5. Freshwater withdrawal as % of total renewable water resources;4275;2010;33,88;I;
India;100;Agricultural water withdrawal as % of total renewable water resources;4273;1975;18,49;I;
India;100;Agricultural water withdrawal as % of total renewable water resources;4273;1980;21,54;I;
India;100;Agricultural water withdrawal as % of total renewable water resources;4273;1986;24,49;I;
India;100;Agricultural water withdrawal as % of total renewable water resources;4273;1990;24,07;I;
India;100;Agricultural water withdrawal as % of total renewable water resources;4273;2000;29,22;I;
India;100;Agricultural water withdrawal as % of total renewable water resources;4273;2010;36;I;
India;100;SDG 6.4.2. Water Stress;4550;1975;26,13;K;
India;100;SDG 6.4.2. Water Stress;4550;1980;30,14;K;
India;100;SDG 6.4.2. Water Stress;4550;1986;34,21;K;
India;100;SDG 6.4.2. Water Stress;4550;1990;34,39;K;
India;100;SDG 6.4.2. Water Stress;4550;2000;41,98;K;
India;100;SDG 6.4.2. Water Stress;4550;2010;44,53;K;
India;100;Irrigation potential;4307;1962;139500;;
India;100;Irrigation potential;4307;1967;139500;;
India;100;Irrigation potential;4307;1972;139500;;
India;100;Irrigation potential;4307;1977;139500;;
India;100;Irrigation potential;4307;1982;139500;;
India;100;Irrigation potential;4307;1987;139500;;
India;100;Irrigation potential;4307;1992;139500;;
India;100;Irrigation potential;4307;1997;139500;;
India;100;Irrigation potential;4307;2002;139500;;
India;100;Irrigation potential;4307;2007;139500;;
India;100;Irrigation potential;4307;2012;139500;;
India;100;Irrigation potential;4307;2013;139500;;
India;100;Area equipped for full control irrigation: surface irrigation;4308;1993;49330;;
